x,y,z,xrot,yrot
507000,210000,-6500,504699.5243,210376.7755
507000,210000,-7500,504699.5243,210376.7755
507000,210000,-8500,504699.5243,210376.7755
507000,210000,-9500,504699.5243,210376.7755
507000,210000,-10500,504699.5243,210376.7755
507000,210000,-11500,504699.5243,210376.7755
509000,210000,-5500,506512.1398,211222.012
509000,210000,-6500,506512.1398,211222.012
509000,210000,-7500,506512.1398,211222.012
509000,210000,-8500,506512.1398,211222.012
509000,210000,-9500,506512.1398,211222.012
509000,210000,-10500,506512.1398,211222.012
509000,210000,-11500,506512.1398,211222.012
511000,210000,-5500,508324.7554,212067.2485
511000,210000,-6500,508324.7554,212067.2485
511000,210000,-7500,508324.7554,212067.2485
511000,210000,-8500,508324.7554,212067.2485
511000,210000,-9500,508324.7554,212067.2485
511000,210000,-10500,508324.7554,212067.2485
511000,210000,-11500,508324.7554,212067.2485
513000,210000,-5500,510137.371,212912.485
513000,210000,-6500,510137.371,212912.485
513000,210000,-7500,510137.371,212912.485
513000,210000,-8500,510137.371,212912.485
513000,210000,-9500,510137.371,212912.485
513000,210000,-10500,510137.371,212912.485
513000,210000,-11500,510137.371,212912.485
497000,212000,-5500,494791.2099,207963.2084
497000,212000,-6500,494791.2099,207963.2084
497000,212000,-7500,494791.2099,207963.2084
497000,212000,-8500,494791.2099,207963.2084
497000,212000,-9500,494791.2099,207963.2084
497000,212000,-10500,494791.2099,207963.2084
497000,212000,-11500,494791.2099,207963.2084
499000,212000,-5500,496603.8254,208808.4449
499000,212000,-6500,496603.8254,208808.4449
499000,212000,-7500,496603.8254,208808.4449
499000,212000,-8500,496603.8254,208808.4449
499000,212000,-9500,496603.8254,208808.4449
499000,212000,-10500,496603.8254,208808.4449
499000,212000,-11500,496603.8254,208808.4449
501000,212000,-5500,498416.441,209653.6815
501000,212000,-6500,498416.441,209653.6815
501000,212000,-7500,498416.441,209653.6815
501000,212000,-8500,498416.441,209653.6815
501000,212000,-9500,498416.441,209653.6815
501000,212000,-10500,498416.441,209653.6815
501000,212000,-11500,498416.441,209653.6815
503000,212000,-5500,500229.0566,210498.918
503000,212000,-6500,500229.0566,210498.918
503000,212000,-7500,500229.0566,210498.918
503000,212000,-8500,500229.0566,210498.918
503000,212000,-9500,500229.0566,210498.918
503000,212000,-10500,500229.0566,210498.918
503000,212000,-11500,500229.0566,210498.918
505000,212000,-5500,502041.6722,211344.1545
505000,212000,-6500,502041.6722,211344.1545
505000,212000,-7500,502041.6722,211344.1545
505000,212000,-8500,502041.6722,211344.1545
505000,212000,-9500,502041.6722,211344.1545
505000,212000,-10500,502041.6722,211344.1545
505000,212000,-11500,502041.6722,211344.1545
507000,212000,-5500,503854.2877,212189.391
507000,212000,-6500,503854.2877,212189.391
507000,212000,-7500,503854.2877,212189.391
507000,212000,-8500,503854.2877,212189.391
507000,212000,-9500,503854.2877,212189.391
507000,212000,-10500,503854.2877,212189.391
507000,212000,-11500,503854.2877,212189.391
509000,212000,-5500,505666.9033,213034.6276
509000,212000,-6500,505666.9033,213034.6276
509000,212000,-7500,505666.9033,213034.6276
509000,212000,-8500,505666.9033,213034.6276
509000,212000,-9500,505666.9033,213034.6276
509000,212000,-10500,505666.9033,213034.6276
509000,212000,-11500,505666.9033,213034.6276
511000,212000,-5500,507479.5189,213879.8641
511000,212000,-6500,507479.5189,213879.8641
511000,212000,-7500,507479.5189,213879.8641
511000,212000,-8500,507479.5189,213879.8641
511000,212000,-9500,507479.5189,213879.8641
511000,212000,-10500,507479.5189,213879.8641
511000,212000,-11500,507479.5189,213879.8641
513000,212000,-5500,509292.1345,214725.1006
513000,212000,-6500,509292.1345,214725.1006
513000,212000,-7500,509292.1345,214725.1006
513000,212000,-8500,509292.1345,214725.1006
513000,212000,-9500,509292.1345,214725.1006
513000,212000,-10500,509292.1345,214725.1006
513000,212000,-11500,509292.1345,214725.1006
497000,214000,-5500,493945.9733,209775.824
497000,214000,-6500,493945.9733,209775.824
497000,214000,-7500,493945.9733,209775.824
497000,214000,-8500,493945.9733,209775.824
497000,214000,-9500,493945.9733,209775.824
497000,214000,-10500,493945.9733,209775.824
497000,214000,-11500,493945.9733,209775.824
499000,214000,-5500,495758.5889,210621.0605
499000,214000,-6500,495758.5889,210621.0605
499000,214000,-7500,495758.5889,210621.0605
499000,214000,-8500,495758.5889,210621.0605
499000,214000,-9500,495758.5889,210621.0605
499000,214000,-10500,495758.5889,210621.0605
499000,214000,-11500,495758.5889,210621.0605
501000,214000,-5500,497571.2045,211466.297
501000,214000,-6500,497571.2045,211466.297
501000,214000,-7500,497571.2045,211466.297
501000,214000,-8500,497571.2045,211466.297
501000,214000,-9500,497571.2045,211466.297
501000,214000,-10500,497571.2045,211466.297
501000,214000,-11500,497571.2045,211466.297
503000,214000,-5500,499383.8201,212311.5336
503000,214000,-6500,499383.8201,212311.5336
503000,214000,-7500,499383.8201,212311.5336
503000,214000,-8500,499383.8201,212311.5336
503000,214000,-9500,499383.8201,212311.5336
503000,214000,-10500,499383.8201,212311.5336
503000,214000,-11500,499383.8201,212311.5336
505000,214000,-5500,501196.4356,213156.7701
505000,214000,-6500,501196.4356,213156.7701
505000,214000,-7500,501196.4356,213156.7701
505000,214000,-8500,501196.4356,213156.7701
505000,214000,-9500,501196.4356,213156.7701
505000,214000,-10500,501196.4356,213156.7701
505000,214000,-11500,501196.4356,213156.7701
507000,214000,-5500,503009.0512,214002.0066
507000,214000,-6500,503009.0512,214002.0066
507000,214000,-7500,503009.0512,214002.0066
507000,214000,-8500,503009.0512,214002.0066
507000,214000,-9500,503009.0512,214002.0066
507000,214000,-10500,503009.0512,214002.0066
507000,214000,-11500,503009.0512,214002.0066
509000,214000,-5500,504821.6668,214847.2431
509000,214000,-6500,504821.6668,214847.2431
509000,214000,-7500,504821.6668,214847.2431
509000,214000,-8500,504821.6668,214847.2431
509000,214000,-9500,504821.6668,214847.2431
509000,214000,-10500,504821.6668,214847.2431
509000,214000,-11500,504821.6668,214847.2431
511000,214000,-5500,506634.2824,215692.4797
511000,214000,-6500,506634.2824,215692.4797
511000,214000,-7500,506634.2824,215692.4797
511000,214000,-8500,506634.2824,215692.4797
511000,214000,-9500,506634.2824,215692.4797
511000,214000,-10500,506634.2824,215692.4797
511000,214000,-11500,506634.2824,215692.4797
513000,214000,-5500,508446.8979,216537.7162
513000,214000,-6500,508446.8979,216537.7162
513000,214000,-7500,508446.8979,216537.7162
513000,214000,-8500,508446.8979,216537.7162
513000,214000,-9500,508446.8979,216537.7162
513000,214000,-10500,508446.8979,216537.7162
513000,214000,-11500,508446.8979,216537.7162
497000,216000,-5500,493100.7368,211588.4396
497000,216000,-6500,493100.7368,211588.4396
497000,216000,-7500,493100.7368,211588.4396
497000,216000,-8500,493100.7368,211588.4396
497000,216000,-9500,493100.7368,211588.4396
497000,216000,-10500,493100.7368,211588.4396
497000,216000,-11500,493100.7368,211588.4396
499000,216000,-5500,494913.3524,212433.6761
499000,216000,-6500,494913.3524,212433.6761
499000,216000,-7500,494913.3524,212433.6761
499000,216000,-8500,494913.3524,212433.6761
499000,216000,-9500,494913.3524,212433.6761
499000,216000,-10500,494913.3524,212433.6761
499000,216000,-11500,494913.3524,212433.6761
501000,216000,-5500,496725.968,213278.9126
501000,216000,-6500,496725.968,213278.9126
501000,216000,-7500,496725.968,213278.9126
501000,216000,-8500,496725.968,213278.9126
501000,216000,-9500,496725.968,213278.9126
501000,216000,-10500,496725.968,213278.9126
501000,216000,-11500,496725.968,213278.9126
503000,216000,-5500,498538.5835,214124.1491
503000,216000,-6500,498538.5835,214124.1491
503000,216000,-7500,498538.5835,214124.1491
503000,216000,-8500,498538.5835,214124.1491
503000,216000,-9500,498538.5835,214124.1491
503000,216000,-10500,498538.5835,214124.1491
503000,216000,-11500,498538.5835,214124.1491
505000,216000,-5500,500351.1991,214969.3857
505000,216000,-6500,500351.1991,214969.3857
505000,216000,-7500,500351.1991,214969.3857
505000,216000,-8500,500351.1991,214969.3857
505000,216000,-9500,500351.1991,214969.3857
505000,216000,-10500,500351.1991,214969.3857
505000,216000,-11500,500351.1991,214969.3857
507000,216000,-5500,502163.8147,215814.6222
507000,216000,-6500,502163.8147,215814.6222
507000,216000,-7500,502163.8147,215814.6222
507000,216000,-8500,502163.8147,215814.6222
507000,216000,-9500,502163.8147,215814.6222
507000,216000,-10500,502163.8147,215814.6222
507000,216000,-11500,502163.8147,215814.6222
509000,216000,-5500,503976.4303,216659.8587
509000,216000,-6500,503976.4303,216659.8587
509000,216000,-7500,503976.4303,216659.8587
509000,216000,-8500,503976.4303,216659.8587
509000,216000,-9500,503976.4303,216659.8587
509000,216000,-10500,503976.4303,216659.8587
509000,216000,-11500,503976.4303,216659.8587
511000,216000,-5500,505789.0458,217505.0952
511000,216000,-6500,505789.0458,217505.0952
511000,216000,-7500,505789.0458,217505.0952
511000,216000,-8500,505789.0458,217505.0952
511000,216000,-9500,505789.0458,217505.0952
511000,216000,-10500,505789.0458,217505.0952
511000,216000,-11500,505789.0458,217505.0952
513000,216000,-5500,507601.6614,218350.3318
513000,216000,-6500,507601.6614,218350.3318
513000,216000,-7500,507601.6614,218350.3318
513000,216000,-8500,507601.6614,218350.3318
513000,216000,-9500,507601.6614,218350.3318
513000,216000,-10500,507601.6614,218350.3318
513000,216000,-11500,507601.6614,218350.3318
497000,218000,-5500,492255.5003,213401.0551
497000,218000,-6500,492255.5003,213401.0551
497000,218000,-7500,492255.5003,213401.0551
497000,218000,-8500,492255.5003,213401.0551
497000,218000,-9500,492255.5003,213401.0551
497000,218000,-10500,492255.5003,213401.0551
497000,218000,-11500,492255.5003,213401.0551
499000,218000,-5500,494068.1159,214246.2917
499000,218000,-6500,494068.1159,214246.2917
499000,218000,-7500,494068.1159,214246.2917
499000,218000,-8500,494068.1159,214246.2917
499000,218000,-9500,494068.1159,214246.2917
499000,218000,-10500,494068.1159,214246.2917
499000,218000,-11500,494068.1159,214246.2917
501000,218000,-5500,495880.7314,215091.5282
501000,218000,-6500,495880.7314,215091.5282
501000,218000,-7500,495880.7314,215091.5282
501000,218000,-8500,495880.7314,215091.5282
501000,218000,-9500,495880.7314,215091.5282
501000,218000,-10500,495880.7314,215091.5282
501000,218000,-11500,495880.7314,215091.5282
503000,218000,-5500,497693.347,215936.7647
503000,218000,-6500,497693.347,215936.7647
503000,218000,-7500,497693.347,215936.7647
503000,218000,-8500,497693.347,215936.7647
503000,218000,-9500,497693.347,215936.7647
503000,218000,-10500,497693.347,215936.7647
503000,218000,-11500,497693.347,215936.7647
505000,218000,-5500,499505.9626,216782.0012
505000,218000,-6500,499505.9626,216782.0012
505000,218000,-7500,499505.9626,216782.0012
505000,218000,-8500,499505.9626,216782.0012
505000,218000,-9500,499505.9626,216782.0012
505000,218000,-10500,499505.9626,216782.0012
505000,218000,-11500,499505.9626,216782.0012
507000,218000,-5500,501318.5782,217627.2378
507000,218000,-6500,501318.5782,217627.2378
507000,218000,-7500,501318.5782,217627.2378
507000,218000,-8500,501318.5782,217627.2378
507000,218000,-9500,501318.5782,217627.2378
507000,218000,-10500,501318.5782,217627.2378
507000,218000,-11500,501318.5782,217627.2378
509000,218000,-5500,503131.1937,218472.4743
509000,218000,-6500,503131.1937,218472.4743
509000,218000,-7500,503131.1937,218472.4743
509000,218000,-8500,503131.1937,218472.4743
509000,218000,-9500,503131.1937,218472.4743
509000,218000,-10500,503131.1937,218472.4743
509000,218000,-11500,503131.1937,218472.4743
511000,218000,-5500,504943.8093,219317.7108
511000,218000,-6500,504943.8093,219317.7108
511000,218000,-7500,504943.8093,219317.7108
511000,218000,-8500,504943.8093,219317.7108
511000,218000,-9500,504943.8093,219317.7108
511000,218000,-10500,504943.8093,219317.7108
511000,218000,-11500,504943.8093,219317.7108
513000,218000,-5500,506756.4249,220162.9473
513000,218000,-6500,506756.4249,220162.9473
513000,218000,-7500,506756.4249,220162.9473
513000,218000,-8500,506756.4249,220162.9473
513000,218000,-9500,506756.4249,220162.9473
513000,218000,-10500,506756.4249,220162.9473
513000,218000,-11500,506756.4249,220162.9473
497000,220000,-5500,491410.2638,215213.6707
497000,220000,-6500,491410.2638,215213.6707
497000,220000,-7500,491410.2638,215213.6707
497000,220000,-8500,491410.2638,215213.6707
497000,220000,-9500,491410.2638,215213.6707
497000,220000,-10500,491410.2638,215213.6707
497000,220000,-11500,491410.2638,215213.6707
499000,220000,-5500,493222.8794,216058.9072
499000,220000,-6500,493222.8794,216058.9072
499000,220000,-7500,493222.8794,216058.9072
499000,220000,-8500,493222.8794,216058.9072
499000,220000,-9500,493222.8794,216058.9072
499000,220000,-10500,493222.8794,216058.9072
499000,220000,-11500,493222.8794,216058.9072
501000,220000,-5500,495035.4949,216904.1438
501000,220000,-6500,495035.4949,216904.1438
501000,220000,-7500,495035.4949,216904.1438
501000,220000,-8500,495035.4949,216904.1438
501000,220000,-9500,495035.4949,216904.1438
501000,220000,-10500,495035.4949,216904.1438
501000,220000,-11500,495035.4949,216904.1438
503000,220000,-5500,496848.1105,217749.3803
503000,220000,-6500,496848.1105,217749.3803
503000,220000,-7500,496848.1105,217749.3803
503000,220000,-8500,496848.1105,217749.3803
503000,220000,-9500,496848.1105,217749.3803
503000,220000,-10500,496848.1105,217749.3803
503000,220000,-11500,496848.1105,217749.3803
505000,220000,-5500,498660.7261,218594.6168
505000,220000,-6500,498660.7261,218594.6168
505000,220000,-7500,498660.7261,218594.6168
505000,220000,-8500,498660.7261,218594.6168
505000,220000,-9500,498660.7261,218594.6168
505000,220000,-10500,498660.7261,218594.6168
505000,220000,-11500,498660.7261,218594.6168
507000,220000,-5500,500473.3416,219439.8533
507000,220000,-6500,500473.3416,219439.8533
507000,220000,-7500,500473.3416,219439.8533
507000,220000,-8500,500473.3416,219439.8533
507000,220000,-9500,500473.3416,219439.8533
507000,220000,-10500,500473.3416,219439.8533
507000,220000,-11500,500473.3416,219439.8533
509000,220000,-5500,502285.9572,220285.0899
509000,220000,-6500,502285.9572,220285.0899
509000,220000,-7500,502285.9572,220285.0899
509000,220000,-8500,502285.9572,220285.0899
509000,220000,-9500,502285.9572,220285.0899
509000,220000,-10500,502285.9572,220285.0899
509000,220000,-11500,502285.9572,220285.0899
511000,220000,-5500,504098.5728,221130.3264
511000,220000,-6500,504098.5728,221130.3264
511000,220000,-7500,504098.5728,221130.3264
511000,220000,-8500,504098.5728,221130.3264
511000,220000,-9500,504098.5728,221130.3264
511000,220000,-10500,504098.5728,221130.3264
511000,220000,-11500,504098.5728,221130.3264
513000,220000,-5500,505911.1884,221975.5629
513000,220000,-6500,505911.1884,221975.5629
513000,220000,-7500,505911.1884,221975.5629
513000,220000,-8500,505911.1884,221975.5629
513000,220000,-9500,505911.1884,221975.5629
513000,220000,-10500,505911.1884,221975.5629
513000,220000,-11500,505911.1884,221975.5629
497000,222000,-5500,490565.0273,217026.2863
497000,222000,-6500,490565.0273,217026.2863
497000,222000,-7500,490565.0273,217026.2863
497000,222000,-8500,490565.0273,217026.2863
497000,222000,-9500,490565.0273,217026.2863
497000,222000,-10500,490565.0273,217026.2863
497000,222000,-11500,490565.0273,217026.2863
499000,222000,-5500,492377.6428,217871.5228
499000,222000,-6500,492377.6428,217871.5228
499000,222000,-7500,492377.6428,217871.5228
499000,222000,-8500,492377.6428,217871.5228
499000,222000,-9500,492377.6428,217871.5228
499000,222000,-10500,492377.6428,217871.5228
499000,222000,-11500,492377.6428,217871.5228
501000,222000,-5500,494190.2584,218716.7593
501000,222000,-6500,494190.2584,218716.7593
501000,222000,-7500,494190.2584,218716.7593
501000,222000,-8500,494190.2584,218716.7593
501000,222000,-9500,494190.2584,218716.7593
501000,222000,-10500,494190.2584,218716.7593
501000,222000,-11500,494190.2584,218716.7593
503000,222000,-5500,496002.874,219561.9959
503000,222000,-6500,496002.874,219561.9959
503000,222000,-7500,496002.874,219561.9959
503000,222000,-8500,496002.874,219561.9959
503000,222000,-9500,496002.874,219561.9959
503000,222000,-10500,496002.874,219561.9959
503000,222000,-11500,496002.874,219561.9959
505000,222000,-5500,497815.4896,220407.2324
505000,222000,-6500,497815.4896,220407.2324
505000,222000,-7500,497815.4896,220407.2324
505000,222000,-8500,497815.4896,220407.2324
505000,222000,-9500,497815.4896,220407.2324
505000,222000,-10500,497815.4896,220407.2324
505000,222000,-11500,497815.4896,220407.2324
507000,222000,-5500,499628.1051,221252.4689
507000,222000,-6500,499628.1051,221252.4689
507000,222000,-7500,499628.1051,221252.4689
507000,222000,-8500,499628.1051,221252.4689
507000,222000,-9500,499628.1051,221252.4689
507000,222000,-10500,499628.1051,221252.4689
507000,222000,-11500,499628.1051,221252.4689
509000,222000,-5500,501440.7207,222097.7054
509000,222000,-6500,501440.7207,222097.7054
509000,222000,-7500,501440.7207,222097.7054
509000,222000,-8500,501440.7207,222097.7054
509000,222000,-9500,501440.7207,222097.7054
509000,222000,-10500,501440.7207,222097.7054
509000,222000,-11500,501440.7207,222097.7054
511000,222000,-5500,503253.3363,222942.942
511000,222000,-6500,503253.3363,222942.942
511000,222000,-7500,503253.3363,222942.942
511000,222000,-8500,503253.3363,222942.942
511000,222000,-9500,503253.3363,222942.942
511000,222000,-10500,503253.3363,222942.942
511000,222000,-11500,503253.3363,222942.942
513000,222000,-5500,505065.9518,223788.1785
513000,222000,-6500,505065.9518,223788.1785
513000,222000,-7500,505065.9518,223788.1785
513000,222000,-8500,505065.9518,223788.1785
513000,222000,-9500,505065.9518,223788.1785
513000,222000,-10500,505065.9518,223788.1785
513000,222000,-11500,505065.9518,223788.1785
497000,188000,-5500,504934.0482,186211.8215
497000,188000,-6500,504934.0482,186211.8215
497000,188000,-7500,504934.0482,186211.8215
497000,188000,-8500,504934.0482,186211.8215
497000,188000,-9500,504934.0482,186211.8215
497000,188000,-10500,504934.0482,186211.8215
497000,188000,-11500,504934.0482,186211.8215
499000,188000,-5500,506746.6637,187057.058
499000,188000,-6500,506746.6637,187057.058
499000,188000,-7500,506746.6637,187057.058
499000,188000,-8500,506746.6637,187057.058
499000,188000,-9500,506746.6637,187057.058
499000,188000,-10500,506746.6637,187057.058
499000,188000,-11500,506746.6637,187057.058
501000,188000,-5500,508559.2793,187902.2946
501000,188000,-6500,508559.2793,187902.2946
501000,188000,-7500,508559.2793,187902.2946
501000,188000,-8500,508559.2793,187902.2946
501000,188000,-9500,508559.2793,187902.2946
501000,188000,-10500,508559.2793,187902.2946
501000,188000,-11500,508559.2793,187902.2946
503000,188000,-5500,510371.8949,188747.5311
503000,188000,-6500,510371.8949,188747.5311
503000,188000,-7500,510371.8949,188747.5311
503000,188000,-8500,510371.8949,188747.5311
503000,188000,-9500,510371.8949,188747.5311
503000,188000,-10500,510371.8949,188747.5311
503000,188000,-11500,510371.8949,188747.5311
505000,188000,-5500,512184.5104,189592.7676
505000,188000,-6500,512184.5104,189592.7676
505000,188000,-7500,512184.5104,189592.7676
505000,188000,-8500,512184.5104,189592.7676
505000,188000,-9500,512184.5104,189592.7676
505000,188000,-10500,512184.5104,189592.7676
505000,188000,-11500,512184.5104,189592.7676
507000,188000,-5500,513997.126,190438.0041
507000,188000,-6500,513997.126,190438.0041
507000,188000,-7500,513997.126,190438.0041
507000,188000,-8500,513997.126,190438.0041
507000,188000,-9500,513997.126,190438.0041
507000,188000,-10500,513997.126,190438.0041
507000,188000,-11500,513997.126,190438.0041
509000,188000,-5500,515809.7416,191283.2407
509000,188000,-6500,515809.7416,191283.2407
509000,188000,-7500,515809.7416,191283.2407
509000,188000,-8500,515809.7416,191283.2407
509000,188000,-9500,515809.7416,191283.2407
509000,188000,-10500,515809.7416,191283.2407
509000,188000,-11500,515809.7416,191283.2407
511000,188000,-5500,517622.3572,192128.4772
511000,188000,-6500,517622.3572,192128.4772
511000,188000,-7500,517622.3572,192128.4772
511000,188000,-8500,517622.3572,192128.4772
511000,188000,-9500,517622.3572,192128.4772
511000,188000,-10500,517622.3572,192128.4772
511000,188000,-11500,517622.3572,192128.4772
513000,188000,-5500,519434.9727,192973.7137
513000,188000,-6500,519434.9727,192973.7137
513000,188000,-7500,519434.9727,192973.7137
513000,188000,-8500,519434.9727,192973.7137
513000,188000,-9500,519434.9727,192973.7137
513000,188000,-10500,519434.9727,192973.7137
513000,188000,-11500,519434.9727,192973.7137
497000,190000,-5500,504088.8116,188024.4371
497000,190000,-6500,504088.8116,188024.4371
497000,190000,-7500,504088.8116,188024.4371
497000,190000,-8500,504088.8116,188024.4371
497000,190000,-9500,504088.8116,188024.4371
497000,190000,-10500,504088.8116,188024.4371
497000,190000,-11500,504088.8116,188024.4371
499000,190000,-5500,505901.4272,188869.6736
499000,190000,-6500,505901.4272,188869.6736
499000,190000,-7500,505901.4272,188869.6736
499000,190000,-8500,505901.4272,188869.6736
499000,190000,-9500,505901.4272,188869.6736
499000,190000,-10500,505901.4272,188869.6736
499000,190000,-11500,505901.4272,188869.6736
501000,190000,-5500,507714.0428,189714.9101
501000,190000,-6500,507714.0428,189714.9101
501000,190000,-7500,507714.0428,189714.9101
501000,190000,-8500,507714.0428,189714.9101
501000,190000,-9500,507714.0428,189714.9101
501000,190000,-10500,507714.0428,189714.9101
501000,190000,-11500,507714.0428,189714.9101
503000,190000,-5500,509526.6584,190560.1467
503000,190000,-6500,509526.6584,190560.1467
503000,190000,-7500,509526.6584,190560.1467
503000,190000,-8500,509526.6584,190560.1467
503000,190000,-9500,509526.6584,190560.1467
503000,190000,-10500,509526.6584,190560.1467
503000,190000,-11500,509526.6584,190560.1467
505000,190000,-5500,511339.2739,191405.3832
505000,190000,-6500,511339.2739,191405.3832
505000,190000,-7500,511339.2739,191405.3832
505000,190000,-8500,511339.2739,191405.3832
505000,190000,-9500,511339.2739,191405.3832
505000,190000,-10500,511339.2739,191405.3832
505000,190000,-11500,511339.2739,191405.3832
507000,190000,-5500,513151.8895,192250.6197
507000,190000,-6500,513151.8895,192250.6197
507000,190000,-7500,513151.8895,192250.6197
507000,190000,-8500,513151.8895,192250.6197
507000,190000,-9500,513151.8895,192250.6197
507000,190000,-10500,513151.8895,192250.6197
507000,190000,-11500,513151.8895,192250.6197
509000,190000,-5500,514964.5051,193095.8562
509000,190000,-6500,514964.5051,193095.8562
509000,190000,-7500,514964.5051,193095.8562
509000,190000,-8500,514964.5051,193095.8562
509000,190000,-9500,514964.5051,193095.8562
509000,190000,-10500,514964.5051,193095.8562
509000,190000,-11500,514964.5051,193095.8562
511000,190000,-5500,516777.1206,193941.0928
511000,190000,-6500,516777.1206,193941.0928
511000,190000,-7500,516777.1206,193941.0928
511000,190000,-8500,516777.1206,193941.0928
511000,190000,-9500,516777.1206,193941.0928
511000,190000,-10500,516777.1206,193941.0928
511000,190000,-11500,516777.1206,193941.0928
513000,190000,-5500,518589.7362,194786.3293
513000,190000,-6500,518589.7362,194786.3293
513000,190000,-7500,518589.7362,194786.3293
513000,190000,-8500,518589.7362,194786.3293
513000,190000,-9500,518589.7362,194786.3293
513000,190000,-10500,518589.7362,194786.3293
513000,190000,-11500,518589.7362,194786.3293
497000,192000,-5500,503243.5751,189837.0527
497000,192000,-6500,503243.5751,189837.0527
497000,192000,-7500,503243.5751,189837.0527
497000,192000,-8500,503243.5751,189837.0527
497000,192000,-9500,503243.5751,189837.0527
497000,192000,-10500,503243.5751,189837.0527
497000,192000,-11500,503243.5751,189837.0527
499000,192000,-5500,505056.1907,190682.2892
499000,192000,-6500,505056.1907,190682.2892
499000,192000,-7500,505056.1907,190682.2892
499000,192000,-8500,505056.1907,190682.2892
499000,192000,-9500,505056.1907,190682.2892
499000,192000,-10500,505056.1907,190682.2892
499000,192000,-11500,505056.1907,190682.2892
501000,192000,-5500,506868.8063,191527.5257
501000,192000,-6500,506868.8063,191527.5257
501000,192000,-7500,506868.8063,191527.5257
501000,192000,-8500,506868.8063,191527.5257
501000,192000,-9500,506868.8063,191527.5257
501000,192000,-10500,506868.8063,191527.5257
501000,192000,-11500,506868.8063,191527.5257
503000,192000,-5500,508681.4218,192372.7622
503000,192000,-6500,508681.4218,192372.7622
503000,192000,-7500,508681.4218,192372.7622
503000,192000,-8500,508681.4218,192372.7622
503000,192000,-9500,508681.4218,192372.7622
503000,192000,-10500,508681.4218,192372.7622
503000,192000,-11500,508681.4218,192372.7622
505000,192000,-5500,510494.0374,193217.9988
505000,192000,-6500,510494.0374,193217.9988
505000,192000,-7500,510494.0374,193217.9988
505000,192000,-8500,510494.0374,193217.9988
505000,192000,-9500,510494.0374,193217.9988
505000,192000,-10500,510494.0374,193217.9988
505000,192000,-11500,510494.0374,193217.9988
507000,192000,-5500,512306.653,194063.2353
507000,192000,-6500,512306.653,194063.2353
507000,192000,-7500,512306.653,194063.2353
507000,192000,-8500,512306.653,194063.2353
507000,192000,-9500,512306.653,194063.2353
507000,192000,-10500,512306.653,194063.2353
507000,192000,-11500,512306.653,194063.2353
509000,192000,-5500,514119.2686,194908.4718
509000,192000,-6500,514119.2686,194908.4718
509000,192000,-7500,514119.2686,194908.4718
509000,192000,-8500,514119.2686,194908.4718
509000,192000,-9500,514119.2686,194908.4718
509000,192000,-10500,514119.2686,194908.4718
509000,192000,-11500,514119.2686,194908.4718
511000,192000,-5500,515931.8841,195753.7083
511000,192000,-6500,515931.8841,195753.7083
511000,192000,-7500,515931.8841,195753.7083
511000,192000,-8500,515931.8841,195753.7083
511000,192000,-9500,515931.8841,195753.7083
511000,192000,-10500,515931.8841,195753.7083
511000,192000,-11500,515931.8841,195753.7083
513000,192000,-5500,517744.4997,196598.9449
513000,192000,-6500,517744.4997,196598.9449
513000,192000,-7500,517744.4997,196598.9449
513000,192000,-8500,517744.4997,196598.9449
513000,192000,-9500,517744.4997,196598.9449
513000,192000,-10500,517744.4997,196598.9449
513000,192000,-11500,517744.4997,196598.9449
497000,194000,-5500,502398.3386,191649.6682
497000,194000,-6500,502398.3386,191649.6682
497000,194000,-7500,502398.3386,191649.6682
497000,194000,-8500,502398.3386,191649.6682
497000,194000,-9500,502398.3386,191649.6682
497000,194000,-10500,502398.3386,191649.6682
497000,194000,-11500,502398.3386,191649.6682
499000,194000,-5500,504210.9542,192494.9048
499000,194000,-6500,504210.9542,192494.9048
499000,194000,-7500,504210.9542,192494.9048
499000,194000,-8500,504210.9542,192494.9048
499000,194000,-9500,504210.9542,192494.9048
499000,194000,-10500,504210.9542,192494.9048
499000,194000,-11500,504210.9542,192494.9048
501000,194000,-5500,506023.5697,193340.1413
501000,194000,-6500,506023.5697,193340.1413
501000,194000,-7500,506023.5697,193340.1413
501000,194000,-8500,506023.5697,193340.1413
501000,194000,-9500,506023.5697,193340.1413
501000,194000,-10500,506023.5697,193340.1413
501000,194000,-11500,506023.5697,193340.1413
503000,194000,-5500,507836.1853,194185.3778
503000,194000,-6500,507836.1853,194185.3778
503000,194000,-7500,507836.1853,194185.3778
503000,194000,-8500,507836.1853,194185.3778
503000,194000,-9500,507836.1853,194185.3778
503000,194000,-10500,507836.1853,194185.3778
503000,194000,-11500,507836.1853,194185.3778
505000,194000,-5500,509648.8009,195030.6143
505000,194000,-6500,509648.8009,195030.6143
505000,194000,-7500,509648.8009,195030.6143
505000,194000,-8500,509648.8009,195030.6143
505000,194000,-9500,509648.8009,195030.6143
505000,194000,-10500,509648.8009,195030.6143
505000,194000,-11500,509648.8009,195030.6143
507000,194000,-5500,511461.4165,195875.8509
507000,194000,-6500,511461.4165,195875.8509
507000,194000,-7500,511461.4165,195875.8509
507000,194000,-8500,511461.4165,195875.8509
507000,194000,-9500,511461.4165,195875.8509
507000,194000,-10500,511461.4165,195875.8509
507000,194000,-11500,511461.4165,195875.8509
509000,194000,-5500,513274.032,196721.0874
509000,194000,-6500,513274.032,196721.0874
509000,194000,-7500,513274.032,196721.0874
509000,194000,-8500,513274.032,196721.0874
